user_id,auction_id,category_2,category_1,buy_mount,day
37308058,16004025170,50009547,50014815,1,20130624
808487942,18201446379,50018860,28,1,20130624
807378236,21060115935,50003700,28,1,20130718
1120473071,25475256650,50006095,28,1,20130718
353217301,17444089553,50015147,28,1,20130718
134504133,40584762520,121540027,28,1,20150109
2090691425,40873373793,50017202,50022520,1,20150109
828767767,17640978359,50023797,28,1,20140605
1068772632,38086939614,121466023,50008168,1,20140605
523926360,13707607862,50016036,28,60,20140906
707597162,24407080598,211122,38,2,20140622
835153358,37975529953,50023591,50022520,1,20140622
665621126,40968291617,50010558,50008168,1,20141127
112850745,26002108577,50017100,50014815,1,20140211
1972387494,38369869194,50011993,28,1,20140409
105362746,13447157946,50010555,50008168,1,20120901
822863590,16208476611,50012362,50008168,1,20120901
32690917,15047491125,50023591,50022520,1,20130405
172453374,17551736567,50013175,28,1,20130405
10565982,16859584319,50013636,50008168,1,20130224
582265269,14481336039,50007011,50008168,1,20130224
1613882594,13604221026,203322,28,2,20130615
1097177637,15367846259,203527,28,1,20130615
31557172,19605607884,50003700,28,1,20130615
52624051,17029209892,50006100,28,1,20140216
56918718,3515458840,50009547,50014815,1,20140216
1744589910,16718658050,50012359,122650008,1,20131205
123763486,15859931717,50026467,50022520,1,20131205
86905548,42219008338,50010558,50008168,1,20150113
59540758,41230098890,50012367,122650008,1,20150113
479417955,35344589649,50012438,50014815,1,20140715
1772890828,40308396275,50010558,50008168,1,20141024
677454092,39701504711,50023591,50022520,1,20141024
611558482,20316890083,50016116,38,100,20141126
1700189351,24401728075,50012442,50008168,1,20141126
88369920,41296450018,50012376,50022520,1,20141111
1840189478,38705124303,211122,38,1,20141111
2015942862,41979108031,50013636,50008168,1,20141111
806925318,9210606300,50010566,50008168,1,20130927
731899275,19478243216,50008177,28,1,20140309
124853183,38154590256,50010558,50008168,1,20140614
2104143511,21153315568,50012364,122650008,1,20140614
578603013,41419189355,50013636,50008168,1,20141015
1112627492,19061625292,50023663,28,1,20141015
1931137072,41939168071,50012359,122650008,1,20141030
391116692,36088987909,50010549,50008168,1,20141030
2358796048,39868117848,50011993,28,1,20141207
703730908,15453877039,50012451,50008168,1,20120820
127735387,10143904938,50014271,50014815,2,20120820
90741073,14902779495,50010555,50008168,1,20120820
28220521,38891933413,50010545,50008168,1,20140519
822601462,38607174954,50012474,28,2,20140519
1832179043,17569882321,50012364,122650008,1,20140519
1134603913,21158399679,50023686,28,1,20140519
899128669,35979597026,50011993,28,1,20131225
1938634710,36760368582,50024842,50008168,1,20131225
1680195984,23293432699,50012398,50022520,1,20140422
1675270266,37466386263,50012451,50008168,1,20140422
387113672,19575497562,50023591,50022520,1,20140422
689426023,36159673102,50013636,50008168,1,20140117
706048766,35143763983,50012363,122650008,1,20140117
259989280,17525779271,50010557,50008168,1,20130723
700867352,18465457752,50013636,50008168,1,20130723
74513125,26557720981,50012461,50014815,1,20130723
1910331528,13323039648,121398041,28,1,20150126
2347951040,12750393394,50001748,50014815,6,20150126
130400633,19045149222,50012807,50014815,1,20140608
2125692950,39069292965,50010558,50008168,1,20140608
928241334,38472225454,50018831,50014815,3,20140823
548108618,19099178389,50023670,28,1,20140823
1065869186,24863684991,50006028,50022520,1,20141017
270922375,41841361665,50006602,50008168,1,20141121
641571707,42040807505,50007011,50008168,1,20141121
353827677,27405644800,121478030,50014815,1,20141013
73514602,1723550657,50010549,50008168,1,20121102
1027646765,14845688987,203322,28,1,20121102
919571579,18745064029,50023591,50022520,1,20121102
425037913,19683368332,50012442,50008168,1,20121114
668769940,9456286246,50011993,28,1,20121114
716909262,10392291450,50018820,38,1,20140318
1987106647,37841318029,50012451,50008168,1,20140318
133619096,21907383994,50006602,50008168,3,20140318
1013668343,37462251729,50007011,50008168,1,20140423
1991856032,37892788940,50010558,50008168,1,20140423
16108079,36749418442,50012474,28,1,20140423
69513608,39057310176,50006095,28,1,20140722
844574618,37516943131,121404037,28,1,20140722
771836257,17185348474,121364022,50008168,3,20140528
842979639,37667478914,50023591,50022520,1,20140528
2079860940,18416178881,50019069,28,1,20140528
847269962,18411218591,50012244,50014815,2,20140415
356787209,37520376667,50013207,50008168,1,20140415
819174112,37277732529,50006096,28,1,20140415
54047463,37421542630,50012360,122650008,1,20140331
47053353,36564642840,50006030,50022520,1,20140331
1774625421,19205912555,50012451,50008168,1,20140331
1840163617,35190768958,50012359,122650008,1,20131204
793020597,20239214726,50013636,50008168,1,20131204
854518394,7418425286,50018436,50014815,1,20121230
887608294,15543546572,50013636,50008168,1,20121230
2335664734,36387504938,121466023,50008168,1,20150203
703930227,43458969878,50012363,122650008,1,20150203
1013251105,40584839908,50012361,122650008,1,20140904
1583450239,37309832280,50011993,28,1,20140904
1680392416,41665164062,50018436,50014815,1,20141221
1643991465,40723137850,121462075,50008168,1,20141119
25531718,35516021091,50008807,28,5,20141119
764422034,41952894071,121408024,50008168,1,20141127
292140772,17511027174,50008424,28,1,20121016
11410981,15779686538,50012378,50022520,1,20121016
869757629,13356028413,50011993,28,1,20121016
395261246,37865870160,50013207,50008168,1,20140603
1988935330,38950022916,121452026,28,1,20150112
231099708,39467042221,121540027,28,1,20150112
67431533,18429781625,50006032,50022520,1,20140711
358735967,38800527193,121540027,28,2,20140711
97965718,42903608598,50010545,50008168,1,20141211
479569192,35904164436,50006520,50014815,4,20141210
677591938,41656822694,50010545,50008168,1,20141210
196099378,17276415005,251725,28,1,20141102
266304590,16654859559,211122,38,1,20130913
1596137300,26746208771,211122,38,2,20130913
79737124,26647232820,50010566,50008168,2,20130913
62276953,17126265084,50013636,50008168,1,20130426
392617860,18317672862,50023591,50022520,1,20130426
79898762,10914278322,50018825,38,2,20130426
717586374,15777274661,50016706,50022520,1,20131221
699068501,36420217341,50012366,122650008,1,20131221
110146837,18385236378,50012807,50014815,1,20131221
2054511311,2363230994,203322,28,1,20140905
88835766,39202405875,50013636,50008168,1,20140905
595367297,37981892440,50013636,50008168,1,20141010
47146584,21490095456,50018615,38,1,20141010
656933476,15503624001,203322,28,1,20141010
1015871696,36531521949,50012360,122650008,1,20140408
644942439,36393319037,50012328,50008168,1,20140310
1051304055,36572631844,50013207,50008168,1,20140310
755043141,22473035886,50024842,50008168,1,20140310
842136345,22096044160,50023457,28,1,20131020
334430151,16908653991,211130,50014815,1,20131020
1043193549,23206604353,121454026,50008168,1,20150119
2357149800,16108426373,50011993,28,1,20150119
73525421,26181276754,50013636,50008168,1,20130918
1683495761,39980910322,50012379,50022520,1,20140930
929485063,35244249065,50013636,50008168,1,20140930
2296873546,40561472565,50010544,50008168,1,20141202
118227592,35639093824,211122,38,6,20131108
1031083893,15749121493,50023591,50022520,1,20121014
56757864,15932706390,50007011,50008168,1,20121014
661232321,19576980378,50012451,50008168,1,20121014
416084683,14233966423,50006602,50008168,1,20130423
1674493395,18097994525,50012364,122650008,1,20130423
596973553,22702140886,50023591,50022520,1,20130423
819312859,39693480772,50013636,50008168,1,20140707
2105687156,17346732805,50006096,28,1,20140707
324911568,15904696053,50014831,38,2,20130409
83140967,18121684496,50006602,50008168,1,20130409
23393639,17571961598,50000820,28,1,20131005
726045779,20083542325,50013636,50008168,1,20131005
686178005,17509979596,50011993,28,1,20131005
14322632,26009880866,50003700,28,3,20130816
429124057,36994964975,50013711,50008168,1,20140319
143242904,37398130483,50013636,50008168,1,20140319
610367824,20560119369,50156020,50008168,1,20140319
759292619,21774959553,50010558,50008168,1,20140824
2099223723,39001200559,121466023,50008168,1,20140824
811541820,39816653935,50012564,50014815,4,20141006
617423624,41198793457,121450022,50008168,1,20141006
510728018,35653942090,50008727,50014815,1,20141006
1051440866,39087839991,50013207,50008168,1,20140804
1933122566,19897607611,50017202,50022520,1,20140804
2378603642,41182630977,50011615,50022520,1,20141229
417663615,40927449256,50013636,50008168,1,20141229
750966815,24670744809,211122,38,3,20141231
2269612427,39508744565,50018831,50014815,1,20141228
2129954859,40445058936,50023670,28,1,20141228
37759977,35861579008,50012365,122650008,1,20141119
1738016673,18981655392,50018831,50014815,1,20141111
231143232,35539526964,50006843,38,1,20141111
70448282,41372140338,50012365,122650008,1,20141111
755972820,27353284804,50010557,50008168,1,20141111
552507306,14568314833,50012361,122650008,1,20121106
25406302,15693638716,50012471,50014815,1,20121106
300658941,17190835906,50013207,50008168,1,20121106
370171843,39650053849,121414042,50022520,1,20141020
2348570968,36575106590,50006033,50022520,1,20141201
23861989,39965590422,50012438,50014815,1,20141201
368789373,23579844916,50010555,50008168,1,20130510
1111583167,16393116538,50003700,28,1,20130510
451698648,5590612981,211122,38,1,20130510
138999481,19459276957,50010536,50008168,1,20130105
376179491,19185324280,50012424,28,1,20130105
610033698,16674474680,50010549,50008168,1,20130105
63628297,38498876463,50010558,50008168,1,20140429
1050816069,35223616628,50006602,50008168,1,20140429
1134487709,35494739679,50012451,50008168,2,20131215
1800148350,19910421538,50016036,28,1,20131215
43243789,36493033724,50013636,50008168,1,20131215
755827235,20127240950,50023663,28,10,20121026
1067369333,16116822920,50010549,50008168,1,20121026
1027732154,35588109096,50014129,28,1,20131103
1583079211,15782562225,50010566,50008168,1,20131103
752822677,24555520405,50013187,28,2,20140123
810701956,17771774731,50026464,50022520,1,20140123
62517606,18443424559,50014275,50014815,1,20121120
470729993,20077485667,50008847,28,1,20140921
140985656,40752506710,50012381,50022520,1,20140921
1026690245,41271606618,50012366,122650008,1,20141008
1709543537,40587080580,50010566,50008168,1,20141008
101535433,40285008048,50006602,50008168,1,20141111
1033120330,41263300379,50018436,50014815,1,20141111
73844290,10801715845,50006602,50008168,1,20120806
50363111,13355789406,50015841,28,1,20120806
68468877,21816671506,50156020,50008168,1,20130821
275716904,19674262790,50013636,50008168,1,20130821
176263822,17120410819,50009540,50014815,1,20130821
80493028,15755328747,50017100,50014815,1,20121011
57990802,15024397028,50017202,50022520,1,20121011
35255954,13703806073,50010537,50008168,1,20121011
1098757914,13685308002,50011993,28,1,20131204
60108443,17958639861,50012451,50008168,1,20131204
377473718,37907720818,121452056,50008168,1,20140718
1935384651,36914901894,50023640,28,2,20140718
461956317,39380668574,50006096,28,1,20140718
1934431061,38090098091,50017100,50014815,1,20140329
181319978,16832593567,50012361,122650008,1,20140329
2109647074,39174940347,121540027,28,1,20150122
1046377737,42951774256,50010538,50008168,1,20150122
1026001468,38063590309,203322,28,1,20140701
156116056,16100061487,50015579,50022520,1,20140701
53088690,37792037369,50023670,28,2,20141111
14234753,36527095708,50018436,50014815,1,20141111
58637868,17281113249,50013636,50008168,1,20141111
598543047,21605831256,50007140,28,1,20140208
491770468,16662884482,50017201,50022520,1,20121019
1053948306,7813615114,50018613,38,2,20121019
734479169,20256604156,50012365,122650008,1,20121019
923035407,14075118202,50003700,28,4,20140219
770588539,35652350537,50006032,50022520,1,20140219
155783723,35463246358,50018831,50014815,2,20140219
803518186,19419319955,50023670,28,1,20131103
105264756,23877860515,203320,28,1,20131103
415509060,37177855582,50006602,50008168,1,20140609
36702547,38647206231,50010558,50008168,1,20140609
775870883,36263166481,50018860,28,2,20150202
64335394,42998935023,50011993,28,1,20150202
2161252397,35422977348,50013636,50008168,1,20140705
523569470,39298170186,50012364,122650008,1,20140705
91350054,38638958039,50013207,50008168,1,20140620
171966665,42065755146,50023612,50022520,1,20141115
2011771911,42330841929,50010549,50008168,2,20141115
161251521,39495565376,50023715,28,1,20141110
50149659,15450068504,50018615,38,3,20120706
119973143,6756084232,50013176,28,1,20120706
83995745,14496197909,50010542,50008168,1,20120706
20123168,18448279553,50006820,28,1,20130326
68991247,3288682238,50006602,50008168,5,20130326
2060540948,40580424589,121408032,28,1,20140923
702464437,21448031057,50013207,50008168,1,20140112
2004893072,36894673968,50006033,50022520,1,20150106
2284875574,41158220903,50023638,28,1,20150106
656734770,10684582821,211122,38,1,20131111
358455268,20104642779,50007012,50008168,1,20131111
746025497,35320066387,50010544,50008168,1,20131111
670053260,17507501774,50012442,50008168,1,20131111
2022792320,41628199181,122616024,28,1,20141210
1956654015,35814499606,211122,38,1,20141124
986394252,41695646896,50012432,50014815,1,20141124
84663100,42023568827,50010549,50008168,1,20141126
714939495,15282078461,50013207,50008168,1,20130301
1082204471,21629732150,50010549,50008168,1,20130301
663523840,14811298403,50017202,50022520,1,20130301
113666358,13177512184,50012361,122650008,1,20120720
698988564,18132304888,250822,28,1,20120720
1755389927,36197925250,50012363,122650008,1,20140918
1935410249,38189846316,50008704,28,1,20140918
1089909729,40889390638,50012359,122650008,1,20140918
380070269,16543463299,50023651,28,1,20131218
1934807038,36391450265,50010549,50008168,1,20131218
78937772,22436715019,50010544,50008168,1,20131218
194780904,35137269817,50023591,50022520,1,20131122
1751425428,16342518227,50012365,122650008,1,20131122
1836721298,36365404802,50010549,50008168,1,20131212
1024956823,35242410813,50023591,50022520,1,20131212
411119756,19208322229,50011993,28,1,20131212
127837319,20882779732,50023732,28,1,20130629
648287569,14302316899,50010544,50008168,1,20130629
266248200,17369450793,50024842,50008168,1,20130707
321441435,25365968968,50013636,50008168,1,20130707
355385241,40288113833,50003700,28,1,20140805
37518296,39909651352,50010545,50008168,1,20140805
1019380131,36444945429,50011993,28,1,20141214
927964997,40868863150,50012363,122650008,1,20141119
1640410853,39836450750,121466023,50008168,1,20141119
901222952,40040365307,121462075,50008168,9,20141228
134252128,14001508373,50018831,50014815,1,20121006
275471834,152019607,50016030,50008168,1,20121006
1054488206,17392195815,50012424,28,1,20121006
695720755,16678978003,50018831,50014815,4,20121221
738486769,16343157370,50012365,122650008,1,20121221
20124239,16295729879,50007011,50008168,1,20121102
880298387,16219081317,251725,28,1,20121102
141549478,13677033196,50013636,50008168,1,20121102
1885106085,36483869720,211130,50014815,1,20131209
58865088,21786860648,50007011,50008168,1,20131209
456958172,7756021557,50006602,50008168,2,20131013
40216027,13777585537,50008895,28,1,20131013
186804420,16095653881,50012451,50008168,1,20121029
874538848,16292857812,50007013,50008168,1,20121029
288568292,20598824213,50013636,50008168,1,20121029
357119104,14208106525,50012244,50014815,10,20130108
299955684,10560804684,50013636,50008168,1,20130108
732135235,14299801888,50010558,50008168,3,20130108
96344026,9742126423,50006042,50014815,1,20140707
282607059,16394503918,50012245,50014815,1,20140707
437032806,14822911517,50006820,28,1,20130807
50627638,14084954270,50024631,28,1,20130807
1131822724,7057149612,50019069,28,2,20130807
49428464,40502967622,50010542,50008168,1,20141012
20937837,14800311978,50013636,50008168,1,20141012
1117284499,37923068989,50010558,50008168,1,20140503
608721355,38616551187,50013207,50008168,1,20140503
75612984,38069447842,50012363,122650008,1,20140503
708212251,17666759507,50010558,50008168,1,20130609
360685207,20260801959,50012451,50008168,1,20140308
62529881,25396788580,50007011,50008168,1,20140308
98982069,22469231433,50010558,50008168,1,20140308
118942006,19583152851,50023663,28,1,20141226
424579369,40938586946,50012424,28,1,20141226
275213961,7851174626,50016032,28,1,20141225
370246754,42276233250,50013636,50008168,1,20141208
2250465902,38940961138,50023670,28,1,20141208
1742065904,18280567868,50006096,28,1,20140531
1128616087,5117810918,50001732,50014815,1,20130319
707042377,19258152074,50013207,50008168,1,20130319
900931236,14957503998,50013636,50008168,1,20120717
155307080,15708055709,211122,38,3,20120717
140224851,18664356529,50013636,50008168,1,20120717
58357378,35924225828,50013636,50008168,1,20140102
26677508,36826474472,50013636,50008168,1,20140102
787966125,14416162867,50010555,50008168,1,20120819
56401078,14470206302,50010558,50008168,1,20120819
1090399758,18133638708,50013207,50008168,1,20130709
1029843663,15842174640,50014530,50008168,1,20130709
133045439,21201096652,50011993,28,1,20150110
83070648,41703399097,121404037,28,1,20150110
27899923,38892785409,50023722,28,1,20141231
793079132,41600225054,121424027,50008168,1,20141231
1799790115,38811814684,121452056,50008168,1,20140805
1827151811,41392211398,50012366,122650008,1,20141114
644678000,41106737883,50012807,50014815,10,20141114
1926844461,15613381780,203322,28,1,20141116
357321896,26613996559,50010566,50008168,1,20130908
71486468,13821006578,50010555,50008168,1,20130908
541675888,19762799762,50156020,50008168,1,20130908
215295223,15606806109,50010557,50008168,1,20130109
1024584082,17899747370,50010549,50008168,1,20130109
190939539,19162023489,50010566,50008168,1,20140414
42207437,22445219257,50006032,50022520,2,20131215
502974277,12735424317,50014129,28,1,20131215
701778330,39967645135,50012373,50022520,1,20140721
678601665,20110622452,50003700,28,1,20140721
854805402,36877978814,50010557,50008168,1,20150205
527830277,41125679032,50013636,50008168,1,20150205
1914962617,43368636088,50012366,122650008,1,20150205
70799209,38837969009,211122,38,8,20150127
275886999,40439497118,121466023,50008168,1,20150127
196615773,41043324266,121452056,50008168,1,20141010
2181667803,40217751021,50013207,50008168,1,20140723
43542705,38569357458,50018820,38,1,20140723
1137897830,40042253096,121394024,50008168,1,20141117
1947056792,36382392046,50012359,122650008,1,20141111
77128719,35302662695,121394024,50008168,2,20141111
946913038,41592846420,50012359,122650008,1,20141111
154687085,16934951160,50026467,50022520,1,20121107
10782717,15733965421,50013636,50008168,1,20121107
285401308,4095844938,50006602,50008168,5,20121107
1677879166,37732149641,50011993,28,1,20140521
50593452,9693907074,50023792,28,1,20140521
641475877,25266680627,50012375,50022520,1,20140521
71211790,38975505724,50013636,50008168,1,20140521
1760085295,38246234218,50013636,50008168,1,20140410
620090085,35560674162,50016706,50022520,1,20140410
388785692,17277985874,50023591,50022520,1,20130827
425536030,6124809906,50005982,50014815,1,20130827
50184520,13186505364,50003700,28,1,20130311
929092558,86043469,50012436,50014815,1,20130311
26320624,19172735328,50010557,50008168,1,20130311
1919139252,35703104410,50011993,28,1,20131214
51136168,35544251873,50011993,28,10,20131214
16138295,35012160105,50012451,50008168,1,20131214
276371235,27092076152,50013636,50008168,1,20140410
449369515,18614786786,50010236,50014815,1,20140410
398576334,19957739268,50006602,50008168,2,20140410
61092163,35595001688,50024842,50008168,1,20140225
830746007,36405364677,50010545,50008168,1,20140225
124903418,16189426456,50012428,28,1,20130528
119092434,17937898677,50013207,50008168,1,20130528
291217720,18239293806,50006602,50008168,1,20130528
37300409,35426689312,121466023,50008168,2,20150125
64719303,37941935772,50011993,28,1,20150125
674579450,24885520826,50006602,50008168,1,20140606
2110095594,37169666496,50012367,122650008,1,20140606
1101948216,39435918636,50012375,50022520,1,20140716
757800647,25059372535,121402021,50008168,1,20140716
306706363,38905772780,50012364,122650008,1,20140718
59679344,38099582638,50023591,50022520,1,20140513
896182415,37877583204,50012378,50022520,1,20140513
72401448,16948125341,50012360,122650008,1,20130512
904941667,18170573061,50013636,50008168,1,20130512
824829149,15540281821,50006094,28,1,20130512
651976892,40684455509,50013636,50008168,1,20141016
348651579,41747073116,50010536,50008168,1,20141016
762317561,17873703755,50014271,50014815,1,20131116
396397285,35082705122,50026457,50022520,1,20131116
752054356,15933665103,50014271,50014815,1,20131116
812971458,36901696526,50010566,50008168,1,20140407
1602602359,36943917522,50013207,50008168,1,20140407
2004777262,19442437589,50019308,28,200,20140730
190087407,18891977057,50011993,28,1,20140730
75891913,39004012222,50006033,50022520,1,20140919
91384820,41041526950,50010558,50008168,1,20140919
604714141,74056119,50012485,50014815,1,20140608
894236541,17358761118,211122,38,1,20140608
633806605,40451026881,50006966,28,1,20141224
2234959094,41627297374,50013636,50008168,1,20141224
1056223097,38828668721,50006602,50008168,1,20141029
849850740,10639043036,50012432,50014815,1,20121024
13522310,15818286770,50010558,50008168,1,20121024
92241563,38457894364,50023531,28,1,20140629
157897568,36591018253,50012437,50014815,1,20140629
690274721,16228467679,121406041,50014815,1,20150115
1684502624,43540340971,50006235,50008168,1,20150115
2130004801,17308014033,50012442,50008168,1,20140716
650097869,39102008529,50009540,50014815,1,20140716
445949008,36155077547,50012363,122650008,1,20140802
1134205790,18863199098,50018831,50014815,1,20140804
2144097288,23114700699,50008875,28,1,20140804
25590416,3087864134,211122,38,2,20120918
644505780,16740240802,50023591,50022520,1,20120918
158144946,19908908229,50012431,50014815,1,20120918
27251554,13422876406,50006602,50008168,1,20120918
1101014882,18894159981,50018831,50014815,4,20131113
34341157,19530865443,50010544,50008168,1,20131113
1775451941,19956786480,50012366,122650008,1,20131113
1111688308,26985908293,211122,38,1,20131107
57058660,35741371821,50003700,28,1,20131107
1069843967,19856805486,50010557,50008168,1,20131228
785267814,36261515849,50010544,50008168,1,20131228
102518015,35069887639,50007011,50008168,1,20131228
1810159161,13010474011,50008845,28,1,20140119
420596511,35838852707,50010549,50008168,1,20140119
2087647785,18508289019,121434042,50014815,1,20140806
1694103234,15657247482,50014863,50014815,1,20140806
32390264,38839403202,251725,28,6,20141117
167250887,20219935224,50023514,28,1,20141111
643043765,41701361705,50010549,50008168,1,20141111
1067894127,7521651822,50012464,50014815,1,20141111
139831460,18256864280,50013192,28,1,20120724
836041320,14562177608,50010558,50008168,1,20120724
828724691,15096425772,50012451,50008168,2,20120724
195999054,8815294035,50002524,28,1,20130831
68686989,19308597116,50012361,122650008,1,20130831
1673820187,18646717413,50010558,50008168,1,20130831
50973445,36754469694,50018831,50014815,1,20140107
1928141854,36733136933,50011993,28,1,20140107
2004208549,21344691882,50013207,50008168,1,20140416
738330616,15759730815,50018860,28,1,20140416
1016947624,38178114079,50023591,50022520,1,20140416
15505227,36246253210,50013636,50008168,1,20131205
530076356,35214582606,50023638,28,2,20131205
619630651,35528427718,50013207,50008168,1,20131120
649810990,9987512543,50010555,50008168,3,20131120
803330437,17528533174,50006030,50022520,1,20131120
1696133526,27395388130,50013636,50008168,1,20130916
739425094,14831135986,50026473,50022520,1,20140618
70501082,19960314333,121408024,50008168,2,20140618
2129676199,39612992843,50012424,28,1,20140618
1871026372,36313360230,50006030,50022520,1,20140404
368839118,23024012716,50003700,28,1,20130312
398184145,16746468498,50016704,50022520,1,20130312
50019702,38031264244,50012564,50014815,1,20140519
273249395,38777596684,50006602,50008168,1,20140519
723520896,38782925599,50011993,28,1,20140519
408861915,38355232965,50013636,50008168,1,20140519
293130596,20191451748,50012244,50014815,1,20131118
241480999,35016092041,50010566,50008168,1,20131118
177505918,35756352355,50008895,28,1,20131118
727676060,19633279452,50011993,28,1,20140410
47581979,15830812685,50018412,50014815,1,20140410
35807649,35427500966,50012365,122650008,1,20131206
1693873428,35134061400,50013636,50008168,1,20131206
67839290,35677504868,50012361,122650008,1,20131206
760611661,36369878034,50010549,50008168,1,20140104
296556788,22449331215,50006602,50008168,1,20140104
21541482,42800354205,50007011,50008168,1,20150128
139373755,41076895388,50024151,28,2,20150128
792255840,18204761613,50001732,50014815,1,20130709
74647770,24504248107,50000820,28,1,20130709
61588159,9680854286,211122,38,2,20140802
43414508,42046663105,122660027,28,2,20141216
679196241,40531530468,121466023,50008168,1,20141216
1723629815,41772881539,50012365,122650008,1,20141129
1039934096,17715765715,50012359,122650008,1,20140405
62174111,2199822744,50012485,50014815,1,20140405
1711376689,19241710843,50013207,50008168,1,20140609
886113565,40301357499,50011993,28,1,20150116
381124188,43527445023,122690023,28,1,20150116
84689141,41126495949,50018615,38,3,20141210
158822225,41314675667,121456031,50014815,1,20141210
12245363,12529254979,50010536,50008168,1,20141204
26158541,19209532355,50012451,50008168,1,20120918
1021654741,13836016301,50009540,50014815,1,20120918
126292221,12293409330,50018831,50014815,2,20120918
436783160,1429187395,50002524,28,1,20140520
664470250,18646815983,50008875,28,1,20140520
706775383,39063168377,50013636,50008168,1,20140520
1022176765,36624353844,50017100,50014815,1,20140520
302995212,13147944901,211122,38,10,20130917
83796559,27528672196,50010542,50008168,1,20130917
65971777,37998522686,50013711,50008168,1,20140418
383038251,37016717007,50010545,50008168,1,20140418
120078373,37512713134,50010558,50008168,1,20140418
1019371145,19525963592,50006966,28,1,20131109
187276579,16394503918,50012245,50014815,1,20131109
655748825,38819205496,50023670,28,2,20140729
10947405,13092864331,50015992,50014815,1,20130121
1131362631,21986388523,50003700,28,1,20130121
931886383,16954528377,50023886,50008168,1,20130813
21304286,25042372968,50006041,50014815,1,20130813
1696432981,19818095520,50012438,50014815,1,20130813
20244534,20281878735,50006843,38,2,20130930
620311681,13742992494,50018831,50014815,2,20130930
2270195646,38451267766,121540027,28,1,20141010
2144431390,41588597255,50008424,28,1,20141010
728919791,39351838545,50010558,50008168,1,20141010
1784986261,16186625265,50012456,50014815,1,20140306
1051898403,37504411382,50011993,28,1,20140306
748604924,20854884163,50023670,28,1,20130801
743472350,4779323335,50012471,50014815,1,20130801
2262837380,42999336100,50010549,50008168,1,20150106
803549140,18407148893,50023722,28,1,20150106
648917410,19172029273,50016704,50022520,1,20140826
1109997528,36435372799,50013636,50008168,1,20140826
682952003,41762128283,50024076,28,1,20141024
652622983,41632169859,50023612,50022520,1,20141223
75989791,22780768410,50006602,50008168,3,20141223
411816775,9730897151,50012460,50014815,1,20130228
755147838,16244173555,50018831,50014815,2,20130228
15071513,9806356989,211122,38,2,20130228
1045707056,17221459788,50012451,50008168,1,20121103
814546316,19754033209,211122,38,1,20140309
178493035,38088217287,121452056,50008168,1,20140609
202643558,18890288107,211122,38,6,20140609
1584622346,20439672506,50012359,122650008,1,20140925
248744233,27516064073,50023650,28,1,20140925
688251274,40353201547,50006042,50014815,1,20141111
795410049,39214709110,50014744,50014815,1,20141111
1125490664,22424247357,50008859,28,1,20141111
1040815706,37104118202,50011819,50022520,1,20141117
110151633,25193476810,50012363,122650008,1,20141117
709523883,41553341658,50006602,50008168,1,20141111
646441231,20505219533,50012549,50014815,1,20141111
1649070166,14264410699,50006042,50014815,1,20141111
1675192916,17558037494,50012375,50022520,1,20130508
695425700,19013131643,50012364,122650008,1,20130508
384528872,18864467581,50008817,28,1,20130508
471019713,20087034949,50010557,50008168,1,20131018
76532320,21255911122,50013175,28,1,20131018
799817375,21781999295,50023612,50022520,1,20131018
818289919,17120410819,50009540,50014815,1,20130920
66299387,27436308345,50013636,50008168,1,20130920
654089129,2652638115,50012451,50008168,1,20130920
524320351,21192108254,50006823,28,1,20140324
37606181,20234628157,50013636,50008168,1,20140921
1041222978,39403590232,50010558,50008168,1,20140921
2127071329,41052595232,50010558,50008168,1,20140921
60233191,22671772671,50023531,28,3,20140409
690843910,37262332768,50013636,50008168,1,20140409
674524994,36446616822,50228021,50014815,1,20140409
707171322,22312707380,50013636,50008168,1,20140304
691797552,13343168295,50003700,28,2,20140304
22401573,21906779615,50010557,50008168,1,20140304
85725930,17734440042,50009540,50014815,2,20120810
484351605,37595447601,121424027,50008168,1,20140625
89056828,35798143577,50023645,28,1,20140625
1978177195,40349360303,50010566,50008168,1,20141013
59231616,13764116334,50018831,50014815,1,20141013
376143703,42630516913,50012617,50014815,1,20141211
666027611,41864671644,50010545,50008168,1,20141211
894685301,39907304167,50011993,28,1,20141215
43971306,41761804033,50010538,50008168,1,20141228
480249610,15331316623,50006602,50008168,2,20120820
570724843,15427497112,50012730,50014815,2,20120820
273319798,15307683513,50013636,50008168,1,20120820
290537832,17145630967,50016115,38,1,20130225
1113182708,17323654322,211130,50014815,1,20130225
52889765,17304439762,50013207,50008168,1,20130225
675748655,19005462300,50016706,50022520,1,20130822
1135775549,15285309346,50013711,50008168,1,20130223
707531045,20322180030,50023709,28,10,20130223
81147772,16205662577,50012366,122650008,1,20131216
713049044,8144541446,50008705,28,1,20150129
1110332605,16461053771,121394024,50008168,1,20150129
664248969,18127549013,50012564,50014815,1,20140702
116405655,36120097957,50018436,50014815,1,20140702
713601668,20015522964,50006602,50008168,1,20141011
50071608,41411261323,50012365,122650008,1,20141110
21347696,35287532084,50023663,28,1,20141110
83509419,17252529060,50023663,28,8,20140917
675925843,12743820033,50012487,50014815,1,20120822
675313400,15385153656,50013636,50008168,2,20120822
656877818,13948077790,50012456,50014815,1,20120822
61088625,10742269335,50024842,50008168,1,20120822
692982848,21443383565,50010557,50008168,1,20131004
1033466085,19526078410,50012364,122650008,1,20131004
109182165,18803099130,50012361,122650008,1,20130909
